,model_name,case,preprocessing,accuracy,adjusted_balanced_accuracy,f1,geometric_mean,roc_auc,fit_time,predict_time
495,LinearSVC_f1_iso-calib,ternary,10+30,0.5357445523853865,0.16358104649901975,0.5101267833904632,0.35861535586206006,0.6649532438928488,12.54155912399292,0.04736194610595703
496,LinearSVC_iso-calib,ternary,20,0.5329404194414299,0.15112659091582573,0.5028695636424385,0.3358217926889575,0.6627353789032343,0.59222412109375,0.033000612258911134
497,LinearSVC_balacc_iso-calib,ternary,10+20,0.5326508230656224,0.16125511302592266,0.5086090534348413,0.36201032017433293,0.6623510931383396,13.02673897743225,0.046689414978027345
498,LinearSVC_acc_iso-calib,ternary,10+20,0.532611288360979,0.16123751956372853,0.5085956663289892,0.3619406057358291,0.6623325078995945,13.010830068588257,0.04083847999572754
499,LinearSVC_f1_iso-calib,ternary,10+20,0.5325782365667111,0.16116968739095391,0.5085439569434843,0.3620031746096314,0.6623512500087628,12.627507877349853,0.040256071090698245
500,LinearSVC_acc_iso-calib,ternary,30,0.5321153904803513,0.14113204925381545,0.4969082689766684,0.30851828727393493,0.6659768192489854,7.93041672706604,0.04302468299865723
501,LinearSVC_f1_iso-calib,ternary,30,0.5320709262740373,0.1411172204957642,0.4968795006765426,0.3085198645703123,0.665982741545151,7.586305809020996,0.04287281036376953
502,LinearSVC_balacc_iso-calib,ternary,30,0.5320709262740373,0.1411172204957642,0.4968795006765426,0.3085198645703123,0.665982741545151,8.142526578903198,0.046104812622070314
503,LinearSVC_acc_iso-calib,ternary,20,0.5314315386478864,0.14811954155970167,0.5014067691182651,0.33491457063655855,0.6621079860482295,7.856224155426025,0.0395866870880127
504,LinearSVC_f1_iso-calib,ternary,20,0.5314237476297297,0.14814017637456622,0.5014195906460197,0.3349923988230115,0.6621042975703588,7.574049568176269,0.049101066589355466
505,LinearSVC_balacc_iso-calib,ternary,20,0.5314167450474073,0.14810312463251582,0.5014056325411478,0.33496689387720113,0.6621047809623146,7.690177917480469,0.027263832092285157
506,LinearSVC_f1,ternary,LOF-PCA,0.5302240803881626,0.19443862283085855,0.517600343899657,0.4068721563373085,0.5967201148629909,5.214614391326904,0.001797628402709961
507,LinearSVC_iso-calib,ternary,30,0.532920446335418,0.14300477426055466,0.49757254478232893,0.308119659523951,0.666606506190597,0.5682971477508545,0.036334800720214847
508,LinearSVC_iso-calib,ternary,30+LDA,0.5512841635430659,0.18135809565876565,0.5215522788956214,0.35915129434064597,0.6893872133527622,0.6288071155548096,0.04004583358764648
509,LinearSVC_f1,ternary,10+20+30+LDA,0.5513354765226277,0.23788555520482385,0.5426433599969419,0.4532025721716882,0.6174723733356209,4.8572673320770265,0.0021071434020996094
510,LinearSVC_sig-calib,ternary,20,0.5514345554459419,0.11436534344620379,0.48858610402697683,0.23489434622761424,0.6676580218257082,0.7952785015106201,0.01581850051879883
511,LinearSVC_f1_sig-calib,ternary,LDA,0.566276051265952,0.16795677797833575,0.5199299603570778,0.32237457831797045,0.6894402050733254,21.073627996444703,0.026626062393188477
512,LinearSVC_sig-calib,ternary,LDA,0.5662379651122171,0.16793512968894458,0.5198675033842601,0.3222324101142227,0.6896087390918504,2.148002338409424,0.021868419647216798
513,LinearSVC_balacc_sig-calib,ternary,LDA,0.5659737351165217,0.16763884243343494,0.5196826857811752,0.32225596099515125,0.6894033702646565,21.282323169708253,0.018681716918945313
514,LinearSVC_sig-calib,ternary,10+LDA,0.565596319451751,0.16596804277409827,0.5176800167511671,0.3198156004033737,0.6862658480094485,0.7945350170135498,0.017214202880859376
515,LinearSVC_sig-calib,ternary,20+LDA,0.5654259590327211,0.1597262586663913,0.5137045498451738,0.30153175009909133,0.6899398287548687,0.8600235462188721,0.015600347518920898
516,LinearSVC_sig-calib,ternary,30+LDA,0.5652651422646403,0.15465511015021427,0.5104552464323923,0.28660009602775705,0.6918131568638458,0.8328581809997558,0.015010976791381836
517,LinearSVC_f1_sig-calib,ternary,20+LDA,0.5652280755380377,0.15967657777143557,0.513520011802864,0.3019564399800684,0.6899908592384723,8.387290763854981,0.021560192108154297
518,LinearSVC_balacc_sig-calib,ternary,20+LDA,0.5652107204529977,0.1596614628984005,0.5135071453276887,0.3019541007279279,0.6899908350068837,8.09422745704651,0.02572040557861328
519,LinearSVC_acc_sig-calib,ternary,20+LDA,0.5651067806689144,0.15906395601947124,0.513231314097174,0.30111974421954457,0.689914627590446,8.04619026184082,0.018493843078613282
520,LinearSVC,ternary,20+LDA,0.5650861808206386,0.144595507934892,0.5047316706953585,0.27700327732209246,0.5724989482807535,0.1465878963470459,0.001196908950805664
521,LinearSVC,ternary,30+LDA,0.5650530772978837,0.1411391507247091,0.5023217191252968,0.26464948308853775,0.570961889237515,0.13583946228027344,0.001195526123046875
522,LinearSVC_f1_sig-calib,ternary,10+LDA,0.5650067064040654,0.16614697330784706,0.517544270749016,0.32165824304079954,0.6862668127524135,8.22444167137146,0.018101310729980467
523,LinearSVC_balacc_sig-calib,ternary,10+LDA,0.5649918850019606,0.1661790442473913,0.5175493383410847,0.321721642893317,0.6862750340762845,8.079534101486207,0.026267862319946288
524,LinearSVC_acc_sig-calib,ternary,10+LDA,0.5649177779914375,0.1653935450137536,0.5172565921263341,0.320692373728973,0.686244731637258,8.114597749710082,0.01841316223144531
525,LinearSVC_balacc_sig-calib,ternary,30+LDA,0.5648237261985594,0.15422388915961077,0.5099485298714759,0.2863821189534242,0.6918267341310745,8.03842887878418,0.018732070922851562
526,LinearSVC_f1_sig-calib,ternary,30+LDA,0.5648237261985594,0.15422388915961077,0.5099485298714759,0.2863821189534242,0.6918267341310745,8.145069217681884,0.0237701416015625
527,LinearSVC_acc_sig-calib,ternary,30+LDA,0.5646458693733039,0.1535742352509803,0.5096235070318181,0.28560393583865806,0.6917364797231562,8.107933473587035,0.0215853214263916
528,LinearSVC,ternary,10+LDA,0.5627839318691461,0.1471533417571395,0.5063709962444451,0.2955762074647586,0.5736117201288099,0.1432054042816162,0.0009802818298339845
529,LinearSVC_iso-calib,ternary,10+30+LDA,0.5572665829505461,0.20390317292015264,0.5351448028814229,0.4027589687534359,0.6894197838738843,1.172291898727417,0.03554272651672363
530,LinearSVC_iso-calib,ternary,10+20+30+LDA,0.5570112672243078,0.20330891875192747,0.5348114554800161,0.40229034785136963,0.6899987797705046,1.776268482208252,0.0403904914855957
531,LinearSVC_iso-calib,ternary,LDA+LOF-PCA,0.55681740551738,0.20208568202666158,0.5343051718050954,0.40075863870274375,0.6897943197489685,2.0095115184783934,0.04189090728759766
532,LinearSVC,ternary,LDA,0.5662781863488223,0.15760386261309767,0.5139903418155214,0.30395779296858766,0.5787735509799115,0.519934892654419,0.00559234619140625
533,LinearSVC_acc_sig-calib,ternary,LDA,0.5664470676766105,0.16823138991826622,0.5201084846681947,0.3226635359098177,0.6894774952332566,20.269691610336302,0.02171025276184082
534,LinearSVC,ternary,10+20+LDA,0.5677337373123794,0.15889843211447574,0.5143464981098531,0.30396776337432707,0.5795350865435906,0.26624083518981934,0.0012064456939697265
535,LinearSVC_acc_sig-calib,ternary,20+30+LDA,0.5678436102970752,0.1630134722669278,0.5160889012180898,0.3033843096976574,0.690430350246821,14.381087255477905,0.02666335105895996
536,LinearSVC_acc_sig-calib,ternary,10+20+30+LDA,0.5696677808327043,0.17482709632628557,0.5234146032568803,0.3270557283106723,0.6934222084511154,20.0114266872406,0.03245210647583008
537,LinearSVC_sig-calib,ternary,10+30+LDA,0.5696062785085809,0.17417838398957686,0.5228432944682652,0.324107061867231,0.6929126597423644,1.3521739482879638,0.01915111541748047
538,LinearSVC_balacc_sig-calib,ternary,10+30+LDA,0.5695277887626351,0.17457889507415253,0.5230948085211442,0.3258291797999614,0.6927714194939358,13.424328899383545,0.027332544326782227
539,LinearSVC_balacc_sig-calib,ternary,10+20+30+LDA,0.5695189638411675,0.1748734837624254,0.5233928446061554,0.32738002536038874,0.6934190951973424,20.09565019607544,0.018268537521362305
540,LinearSVC_f1_sig-calib,ternary,10+30+LDA,0.5695129673605305,0.17454470508677564,0.5230674603815941,0.325768834119945,0.6927624885189723,13.3819974899292,0.025075626373291016
541,LinearSVC,ternary,10+30+LDA,0.5693572196592248,0.16149147088599297,0.5161111538100313,0.3029489981004402,0.5808893955656418,0.26630291938781736,0.0013917922973632813
542,LinearSVC_sig-calib,ternary,10+20+30+LDA,0.5692889859110266,0.17412714818487154,0.5229383397629704,0.32622836319111737,0.6935532647923642,1.9790964126586914,0.017886781692504884
543,LinearSVC,ternary,10+20+30+LDA,0.5692791669510499,0.162226381066174,0.5167159494709679,0.3063983160497071,0.5812118027784675,0.4244084358215332,0.001188802719116211
544,LinearSVC_acc_sig-calib,ternary,10+30+LDA,0.5692754754447318,0.17394615485312573,0.5227120384260251,0.3249634131647593,0.6927620427806274,13.309680032730103,0.0240633487701416
545,LinearSVC_f1_sig-calib,ternary,LDA+LOF-PCA,0.5692699744910892,0.17409237577369083,0.5229612326442366,0.3263740835025388,0.6932702154055143,22.19298701286316,0.022809648513793947
546,LinearSVC_f1_iso-calib,ternary,10+30+LDA,0.5563463013108348,0.20313850297128355,0.5345549798756151,0.4029367479626071,0.6890584344847632,12.979830360412597,0.04260244369506836
547,LinearSVC_acc_sig-calib,ternary,LDA+LOF-PCA,0.5691593842617595,0.17349220378872568,0.5227072916805938,0.3256839996687557,0.6932213948450769,21.363021850585938,0.021612071990966798
548,LinearSVC_sig-calib,ternary,LDA+LOF-PCA,0.5688613532847382,0.17291635227871321,0.5223238558192221,0.3249310322500217,0.6933218571121841,2.236521053314209,0.01880326271057129
549,LinearSVC,ternary,LDA+LOF-PCA,0.5686199678813553,0.16078283661240314,0.5158519900132269,0.3048417770479823,0.5804720872433017,0.5015225410461426,0.001790904998779297
550,LinearSVC_sig-calib,ternary,10+20+LDA,0.5685016846150153,0.1731008998165093,0.522031645921202,0.3252463204829643,0.6910205432081746,1.329103708267212,0.01904921531677246
551,LinearSVC_balacc_sig-calib,ternary,10+20+LDA,0.5683503581547475,0.17330711979362082,0.5220614442236247,0.32582201265762184,0.6908851549708039,13.461769342422485,0.024937534332275392
552,LinearSVC_f1_sig-calib,ternary,20+30+LDA,0.5683317633426826,0.16413908914120384,0.5167735675939511,0.30486199339170883,0.6901837159369565,14.462154579162597,0.020551729202270507
553,LinearSVC_f1_sig-calib,ternary,10+20+LDA,0.5682345105901965,0.17306975403830352,0.5219219060853446,0.3255890274209705,0.6908723837832471,13.427677011489868,0.03045024871826172
554,LinearSVC_balacc_sig-calib,ternary,20+30+LDA,0.568102348602596,0.16386475247529247,0.5165306478020286,0.30433182409804205,0.6900574351985606,14.71581835746765,0.02602109909057617
555,LinearSVC_sig-calib,ternary,20+30+LDA,0.5680865910883164,0.16341520375449614,0.5164237423445206,0.3038856593136673,0.690305014025639,1.4711602210998536,0.01681971549987793
556,LinearSVC,ternary,20+30+LDA,0.5680654938125214,0.15057639160120884,0.5091346156556135,0.28162358985543123,0.5754177465314744,0.29761977195739747,0.001196146011352539
557,LinearSVC_acc_sig-calib,ternary,10+20+LDA,0.5680443590812588,0.17247904392463992,0.5215751139703108,0.32475279900220205,0.6908755243977514,13.367720031738282,0.02014918327331543
558,LinearSVC_balacc_sig-calib,ternary,LDA+LOF-PCA,0.5689676583416589,0.17372965957902714,0.5226972711702385,0.3261841155940888,0.6932240017468116,21.71820478439331,0.022081518173217775
559,LinearSVC_balacc_iso-calib,ternary,10+30+LDA,0.556311591140755,0.2030331573355873,0.5345144391780632,0.40283560299932103,0.6890683716306856,12.747637414932251,0.04823317527770996
560,LinearSVC_balacc_iso-calib,ternary,10+20+30+LDA,0.5562719753338692,0.20267984963472152,0.5344135091436966,0.4024466550774662,0.6896498638347913,18.927968311309815,0.044367074966430664
561,LinearSVC_acc_iso-calib,ternary,10+30+LDA,0.5561621451928713,0.20257927741713883,0.5342793921269128,0.40238980760851967,0.6890337097246817,13.411197948455811,0.03903307914733887
562,LinearSVC_balacc_sig-calib,ternary,10+30,0.5538912095422408,0.12877288868963968,0.4972787658601134,0.2609688600811147,0.669885886861145,13.181810426712037,0.026784229278564452
563,LinearSVC_f1_sig-calib,ternary,20+30,0.5538808962906596,0.11904841395756882,0.4915283772727078,0.23903870532623267,0.667904755166794,14.500346326828003,0.01950383186340332
564,LinearSVC_acc_sig-calib,ternary,20+30,0.5537780996997727,0.11883812813906316,0.4913644642282321,0.23859196106736466,0.668228406066266,14.274134159088135,0.0298612117767334
565,LinearSVC_balacc_sig-calib,ternary,20+30,0.5536663029526775,0.11871870597950862,0.4912756837699364,0.23842549221213266,0.6677613927815222,14.419612169265747,0.02828974723815918
566,LinearSVC_iso-calib,ternary,20+30+LDA,0.5535006366456027,0.18852838859736418,0.5264271081177003,0.37787080902664694,0.6866180579052148,1.350574016571045,0.04211292266845703
567,LinearSVC_acc,ternary,10+20+30+LDA,0.5532029731878122,0.22530428489458515,0.5407391486614579,0.4376978415322094,0.6115917721591628,4.8509362697601315,0.0015990734100341797
568,LinearSVC_balacc_iso-calib,ternary,20+30+LDA,0.5531009149394329,0.18834393857772458,0.5264262682278554,0.37937920933102454,0.6860040071866733,13.796538257598877,0.036293983459472656
569,LinearSVC_balacc_iso-calib,ternary,LDA,0.5530820456600202,0.19525382921692538,0.5308500991575741,0.3968328570661027,0.6856992354620338,20.79992456436157,0.041255950927734375
570,LinearSVC_acc,ternary,10+30+LDA,0.552949987809273,0.22470130469215815,0.5404096064730232,0.4369633985489223,0.6113889169887724,3.200648641586304,0.0015993595123291015
571,LinearSVC_sig-calib,ternary,10+20,0.5529243910030396,0.12691085475469474,0.4962416442929875,0.2609403520754757,0.6678523274277441,1.305678129196167,0.015847492218017577
572,LinearSVC_f1_sig-calib,ternary,10+30,0.5538912095422408,0.12877288868963968,0.4972787658601134,0.2609688600811147,0.6698955438468778,13.191804885864258,0.021715974807739256
573,LinearSVC_f1_iso-calib,ternary,20+30+LDA,0.5528801762304336,0.18797018677166527,0.526205186295352,0.37906294124739015,0.6861401270176799,13.915298795700073,0.03992900848388672
574,LinearSVC_iso-calib,ternary,20+LDA,0.552771455457437,0.18995178211165936,0.5269971531274774,0.38116478215015237,0.6862961033945462,0.6531068325042725,0.036600351333618164
575,LinearSVC_acc_iso-calib,ternary,20+30+LDA,0.5527078889065593,0.18744364071802885,0.5259007629529976,0.37803200928850667,0.6863916162580859,14.383094835281373,0.03946809768676758
576,LinearSVC_f1_iso-calib,ternary,LDA,0.5525759767980547,0.19451152314009432,0.530317305686921,0.39618548489693,0.6857881800034811,19.74832239151001,0.04947481155395508
577,LinearSVC,ternary,10+20,0.5525121573509151,0.11606559635223901,0.48950752288413096,0.2422586316359931,0.5591863006211705,0.26850242614746095,0.001517486572265625
578,LinearSVC_acc,ternary,LDA+LOF-PCA,0.5523820765345981,0.22366181924220574,0.5397102349844509,0.43596841711527795,0.610748633251832,5.312642431259155,0.0017814159393310547
579,LinearSVC_balacc_sig-calib,ternary,10+20,0.5523284224796328,0.12631400744339355,0.49577343056102646,0.2607456071488996,0.6675615774472169,13.085460090637207,0.02344508171081543
580,LinearSVC_f1_sig-calib,ternary,10+20,0.5523163247298142,0.12630086165661822,0.49576365065358335,0.26074201122918544,0.6675650562328148,13.26644320487976,0.023126935958862303
581,LinearSVC_acc_sig-calib,ternary,10+20,0.5521558160250857,0.12591378351472007,0.49551560574214265,0.26023691817719524,0.6676262356524776,12.988306903839112,0.027787399291992188
582,LinearSVC_f1_iso-calib,ternary,20+LDA,0.5514622832752017,0.1877702326101403,0.5258815942169881,0.38114153831272685,0.6859849709760015,7.77955961227417,0.04219980239868164
583,LinearSVC_balacc_iso-calib,ternary,20+LDA,0.5514552806928794,0.18773318086808993,0.5258676361121162,0.38111603336691646,0.6859855961071648,7.7558623313903805,0.03199758529663086
584,LinearSVC_acc_iso-calib,ternary,LDA,0.5527753062274667,0.19502257900998704,0.5305305265665161,0.3964889392327295,0.6858013616326849,20.472849750518797,0.04384746551513672
585,LinearSVC_f1,ternary,10,0.5219131611369199,0.18693881540324217,0.5124730915421231,0.41086434960060664,0.5929863647355355,1.8708319664001465,0.0014209747314453125
586,LinearSVC,ternary,20+30,0.5538962334004863,0.10846282160635168,0.48481220714037176,0.2195675417975324,0.5554974841506167,0.3037589073181152,0.00133056640625
587,LinearSVC_balacc_sig-calib,ternary,10+20+30,0.5539861344355057,0.12920031595148251,0.4976915177749657,0.26260668078437027,0.6706492937229038,20.136942005157472,0.024219417572021486
588,LinearSVC_f1_iso-calib,ternary,10+20+30+LDA,0.556051764855719,0.20267292761274205,0.5342180887640996,0.4022663754215664,0.689769329852828,19.19720416069031,0.04373025894165039
589,LinearSVC_acc_iso-calib,ternary,10+20+30+LDA,0.5557617972895217,0.20200609925718432,0.5338075139898729,0.40156185193817323,0.6897386471248323,19.85521297454834,0.04315738677978516
590,LinearSVC_balacc_iso-calib,ternary,LDA+LOF-PCA,0.5556906124304367,0.20120696721173256,0.533524696031167,0.4005419809577078,0.6894676964230164,22.416063451766966,0.04328808784484863
591,LinearSVC_acc_iso-calib,ternary,LDA+LOF-PCA,0.5553245873894648,0.20030668867627383,0.5329993614987444,0.3994846836131946,0.6895081522340917,21.80763339996338,0.04742364883422852
592,LinearSVC_f1_iso-calib,ternary,LDA+LOF-PCA,0.5552290077747852,0.20061474188996442,0.5330686233507097,0.4000915013276427,0.6895748945951142,20.898241472244262,0.04560856819152832
593,LinearSVC_iso-calib,ternary,10+20+LDA,0.5551979225005929,0.20272606738436155,0.5341757975023289,0.4050362256543945,0.6872786523055502,1.1485236167907715,0.047009849548339845
594,LinearSVC_sig-calib,ternary,10+30,0.5544884483618491,0.12930889456238354,0.49762753969612794,0.26021850038054517,0.6701989220658606,1.3350543975830078,0.01804075241088867
595,LinearSVC_acc_sig-calib,ternary,10+20+30,0.55444620087124,0.12994036014082205,0.4981596333997714,0.2633522079083278,0.670749120635994,20.070359659194946,0.03032512664794922
596,LinearSVC_sig-calib,ternary,LOF-PCA,0.5544253076348198,0.12775210482846627,0.4971369201906814,0.2596329847274698,0.6712936832645027,2.1938017845153808,0.01939735412597656
597,LinearSVC_f1_sig-calib,ternary,10+20+30,0.5543812779888985,0.12978138140637444,0.4980841505583534,0.2631202133874613,0.670702409273954,20.155629348754882,0.022719335556030274
598,LinearSVC_acc_sig-calib,ternary,10+30,0.553950145668535,0.12874199720870189,0.4972932034702745,0.26090233953766057,0.6699739960116463,13.235011291503906,0.03508901596069336
599,LinearSVC_balacc_iso-calib,ternary,10+20+LDA,0.5543789985510233,0.20224724507006173,0.5337673703777523,0.4058935503226257,0.6869499350466108,12.806777667999267,0.0417027473449707
600,LinearSVC_f1_sig-calib,ternary,LOF-PCA,0.5543300011696128,0.1279138497290941,0.49722425476415333,0.26015749100411795,0.6710824761036104,21.74012155532837,0.02711825370788574
601,LinearSVC_acc_sig-calib,ternary,LOF-PCA,0.5543231607550158,0.12792035333110152,0.4972379747241997,0.2602806348832182,0.6711241758399842,21.030259084701537,0.029126453399658202
602,LinearSVC_f1_iso-calib,ternary,10+20+LDA,0.5542767692479028,0.20188464615462115,0.5336212617454358,0.40560806885056344,0.6869365549524709,12.953981351852416,0.04671568870544433
603,LinearSVC_iso-calib,ternary,LDA,0.5542236601490681,0.19685027438607516,0.5318548257774438,0.3979669954793067,0.6861173156531748,1.9375892639160157,0.03690557479858399
604,LinearSVC_acc_iso-calib,ternary,10+20+LDA,0.5541616070211244,0.201422355377344,0.5333877151212216,0.40487957777260314,0.6868751290717527,13.404321956634522,0.0440770149230957
605,LinearSVC,ternary,LOF-PCA,0.5541394580251229,0.1177535924609195,0.49107458512547864,0.2413598890875095,0.5599998198660715,0.4735260963439941,0.0013880729675292969
606,LinearSVC,ternary,10+30,0.5541356396977605,0.1191890834073227,0.4914698223997343,0.24194939361684192,0.5607977648312411,0.27011795043945314,0.0014089584350585938
607,LinearSVC_sig-calib,ternary,10+20+30,0.5540822273516669,0.12932029268427092,0.49769301870193206,0.26223549280715924,0.6709300821823557,1.943669033050537,0.017444944381713866
608,LinearSVC_balacc_sig-calib,ternary,LOF-PCA,0.5540276850201826,0.12755113353443043,0.49696029329015545,0.2599675230956679,0.6710360510513153,21.728544807434083,0.02856450080871582
609,LinearSVC_sig-calib,ternary,20+30,0.554021080491014,0.11905345664579481,0.4916014933237059,0.2386655117653241,0.6682000067688343,1.4334012508392333,0.01694631576538086
610,LinearSVC,ternary,10+20+30,0.5543540150316781,0.12057338407843063,0.49239273169269493,0.24611463478375809,0.5614313413426285,0.42369976043701174,0.0009949684143066406
611,LinearSVC_balacc,ternary,10,0.5219131611369199,0.18693881540324217,0.5124730915421231,0.41086434960060664,0.5929863647355355,1.8751278400421143,0.0011847496032714843
612,LogReg,ternary,10+20+30+LDA,0.5666520182614833,0.1799090811922436,0.5293344658823931,0.3633791252003997,0.6913978152325878,0.33458523750305175,0.0011889934539794922
613,Ridge_f1,ternary,20+30+LDA,0.4700724589232837,0.24547295463090393,0.4517034681118658,0.44923875695633164,0.6164045306928357,1.4689281463623047,0.003948736190795899
614,Ridge_f1,ternary,10+20+LDA,0.47062346594152366,0.24374926828632146,0.45560993546488593,0.45276665248395387,0.6161540310496916,1.502443790435791,0.0008004188537597656
615,Ridge_f1,ternary,LDA,0.4731828610509508,0.24310170760326244,0.45733256748423345,0.4514915894772032,0.615593679042196,1.6475171089172362,0.00039429664611816405
616,Ridge_f1,ternary,LDA+LOF-PCA,0.4747983938803565,0.247062847671719,0.45892462463659206,0.45342673471440487,0.6176068938751751,1.6223735332489013,0.000992155075073242
617,Ridge_f1,ternary,10+30+LDA,0.47523997119024264,0.2486344901781005,0.4603654594034946,0.456682511896464,0.6184133719143969,1.5577070713043213,0.0008007526397705078
618,Ridge_f1,ternary,10+20+30+LDA,0.4758919194559367,0.2504838839684503,0.46072824833952186,0.45760964527935394,0.6192698912207302,1.548847770690918,0.0004001140594482422
619,Ridge_acc,ternary,10,0.5381281967276229,0.062293709872088744,0.4504523427451965,0.17628499439769593,0.5324882839073807,0.0712364673614502,0.0003940582275390625
620,Ridge,ternary,10,0.5382592650475727,0.06226813932106373,0.45042808758709957,0.1758457417840597,0.5324898626086861,0.030739212036132814,0.0004002094268798828
621,LogReg_acc,ternary,30,0.5421105756214291,0.1105556459621195,0.48727119683088205,0.26186648108379795,0.6664397805124411,10.694286584854126,0.0009942054748535156
622,LogReg,ternary,30,0.5426026260067391,0.10943190147026635,0.4866200139946636,0.25824249601510774,0.6666562559376197,0.0937880039215088,0.003316831588745117
623,LogReg_acc,ternary,20,0.5454773108154514,0.12270194223297011,0.49496943479168276,0.2852082065740188,0.6642803475563137,10.82550892829895,0.000794363021850586
624,Ridge_acc,ternary,10+20,0.545489732429443,0.08268747479200637,0.46619702461998774,0.19254796330375462,0.5428490480578825,0.08218865394592285,0.0007955074310302734
625,Ridge,ternary,10+20,0.5456219691239287,0.082622606967354,0.4661508771281679,0.19228596312690976,0.5428267627337683,0.03161101341247559,0.000594186782836914
626,LogReg_acc,ternary,10,0.5458951433970133,0.13385424055863726,0.5018881642790095,0.3131461489949565,0.6585095449894478,10.937498092651367,0.001297330856323242
627,LogReg,ternary,20,0.5459035960360916,0.12109104723113025,0.4940009223264051,0.2800672479683028,0.6645320520731166,0.0781662940979004,0.00019993782043457032
628,Ridge_acc,ternary,20,0.5461880462581414,0.07060392127678304,0.456300750434123,0.16451906303843372,0.5369262491662408,0.06574721336364746,0.00040135383605957033
629,Ridge,ternary,20,0.5461915367523436,0.07054310786025463,0.45623799744103477,0.16434293006412398,0.5368997634510014,0.02843451499938965,0.00020084381103515624
630,LogReg,ternary,10,0.5465073699536342,0.13229516022276797,0.5010608246313036,0.30890956817715504,0.6587337112125531,0.08283567428588867,0.00019435882568359376
631,LogReg_acc,ternary,20+30,0.5467105604359148,0.12653764055605046,0.497106199573329,0.2892559437159491,0.6647470066316011,36.60961179733276,0.0
632,LogReg_acc,ternary,10+20,0.5470606916756816,0.13652067130375595,0.5029915539549014,0.3113977157983131,0.6645499852724148,28.027135944366456,0.0010062217712402343
633,LogReg,ternary,20+30,0.5473208750934733,0.12431322609441937,0.49589498229561507,0.2829227256753392,0.6659812730252641,0.30297441482543946,0.0004002094268798828
634,Ridge_balacc,ternary,10+30+LDA,0.4658369597081757,0.2642913843994915,0.4560107311429644,0.4756689565914055,0.6252933791440685,0.11364388465881348,0.0005940914154052735
635,Ridge_balacc,ternary,10+20+30+LDA,0.465733925971272,0.2661946320180964,0.4550342362668623,0.47569338867430294,0.6261133840333131,0.13030605316162108,0.0011933803558349609
636,Ridge_balacc,ternary,LDA+LOF-PCA,0.46562501056155015,0.2659867547100189,0.45498000097807056,0.4756621643856872,0.6260634054732447,0.11959629058837891,0.0005954742431640625
637,Ridge_f1,ternary,10+LDA,0.464056735494535,0.23918786008410983,0.4457045151148186,0.44433332622059024,0.6138056556652817,1.381002950668335,0.0009448528289794922
638,Ridge_balacc,ternary,10,0.4121714756255807,0.21342189572144946,0.3982790500266712,0.4322406163142369,0.6005805593509143,0.09168791770935059,0.0007956027984619141
639,Ridge_f1,ternary,10,0.41219664953040286,0.21346034545740808,0.3983067446876862,0.43227006565114745,0.6005989201554934,1.3169677734375,0.0
640,Ridge_f1,ternary,30,0.41348288611572703,0.23279641210561713,0.3902068640858925,0.43021520156878956,0.6088877695486742,1.4149688720703124,0.0025997161865234375
641,Ridge_balacc,ternary,30,0.41348288611572703,0.23279641210561713,0.3902068640858925,0.43021520156878956,0.6088877695486742,0.10576977729797363,0.0005850791931152344
642,Ridge_balacc,ternary,10+20,0.4193925276006995,0.2189019720002125,0.40800573588796124,0.439514733768162,0.6032645331092178,0.11377964019775391,0.0035155296325683595
643,Ridge_balacc,ternary,20+30,0.4203779626156222,0.22542781157004863,0.4059083192577261,0.4395523464230882,0.6055986675043589,0.12931885719299316,0.0008016109466552734
644,Ridge_f1,ternary,10+20,0.42045301981732025,0.21773968609508318,0.4100375850322009,0.4402366950309594,0.6027595967604705,1.4130825042724608,0.00040078163146972656
645,Ridge_f1,ternary,20+30,0.4213989744116489,0.2243728108208284,0.40776488170413516,0.44027766968839616,0.6051622610548923,1.4138243675231934,0.001576852798461914
646,Ridge_balacc,ternary,LOF-PCA,0.4241399060706653,0.22889955592982725,0.4112381869572803,0.44424389443416673,0.6078449297757884,0.1417996883392334,0.0008024692535400391
647,Ridge_f1,ternary,LOF-PCA,0.4251763396340248,0.22828811726147086,0.4132195336321101,0.44537589716757964,0.6076246700610173,1.6772889137268066,0.004727888107299805
648,LogReg,ternary,10+20,0.5478542394552142,0.13595986300417978,0.5028589583540372,0.3092320682048997,0.6648748294531354,0.2173776626586914,0.0004008293151855469
649,Ridge_balacc,ternary,10+20+30,0.42549381925717683,0.2264291334388097,0.4136270544460302,0.4439975763637296,0.606522397576955,0.12774696350097656,0.0021877288818359375
650,Ridge_f1,ternary,10+20+30,0.42652182904538377,0.22511055774978414,0.41576383441234244,0.4448937866606755,0.6059672687177061,1.597738790512085,0.0006005287170410157
651,Ridge_f1,ternary,10+30,0.4265220224722939,0.22423943704773813,0.4161178155519359,0.44476908093548106,0.6056311610389266,1.5451835632324218,0.0012022972106933594
652,Ridge_balacc,ternary,20+LDA,0.45262869337157613,0.26014905754526263,0.4359944208707128,0.461547560732993,0.6230630751320115,0.09593596458435058,0.0011947154998779297
653,Ridge_balacc,ternary,30+LDA,0.45369335002561295,0.26431070648973576,0.4339655798565013,0.4597654136469684,0.6247151951744694,0.09808554649353027,0.0006014823913574219
654,Ridge_balacc,ternary,10+LDA,0.455198005935348,0.2559867494288287,0.44269768635033957,0.4658108544966814,0.6212483700482767,0.09899215698242188,0.003517293930053711
