,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_loss,param_penalty,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_neg_log_loss,split1_test_neg_log_loss,split2_test_neg_log_loss,mean_test_neg_log_loss,std_test_neg_log_loss,rank_test_neg_log_loss
17,45.946595112482704,34.71432079354619,8.318671067555746,4.427759843386242,0.01,hinge,l2,"{'alpha': 0.01, 'loss': 'hinge', 'penalty': 'l2'}",,,,,,31,,,,,,31
18,196.25900292396545,172.77066939355328,7.078912178675334,3.4456174452036272,0.01,log,elasticnet,"{'alpha': 0.01, 'loss': 'log', 'penalty': 'elasticnet'}",0.5707471893063992,0.5741940886520953,0.5795862839482537,0.5748425206355828,0.003637558388976719,13,-0.9221274682817032,-0.9194783046805102,-0.9171155134238772,-0.9195737621286968,0.002047235040655598,6
19,210.87435777982077,180.89320966325872,13.945964336395264,14.397689537643146,0.01,log,l2,"{'alpha': 0.01, 'loss': 'log', 'penalty': 'l2'}",0.6153838631229748,0.6196283988705379,0.6226891377431921,0.6192337999122349,0.0029953898547176653,10,-0.8488738708379324,-0.8455026284830454,-0.8449279930986062,-0.8464348308065279,0.0017405437200977043,4
20,255.12452069918314,127.02947574441896,27.79458451271057,30.71323601703293,0.01,modified_huber,elasticnet,"{'alpha': 0.01, 'loss': 'modified_huber', 'penalty': 'elasticnet'}",0.6193586489135422,0.6255181157917479,0.6290846378215488,0.6246538008422796,0.004017378524076987,8,-0.9613397693934987,-0.9479073053466399,-0.9540930246714328,-0.9544466998038571,0.005489480070523396,9
21,205.63683239618936,116.76396763199672,19.039273977279663,15.214699562910454,0.01,modified_huber,l2,"{'alpha': 0.01, 'loss': 'modified_huber', 'penalty': 'l2'}",0.6476709292666628,0.6522662843478563,0.6515943374657167,0.6505105170267452,0.002026544207678323,1,-1.1249203570796642,-1.095305284748714,-1.1371383092633864,-1.1191213170305883,0.01756363922292091,12
22,193.6869580745697,111.64110983105154,4.234609206517537,2.90362527441539,0.01,squared_hinge,elasticnet,"{'alpha': 0.01, 'loss': 'squared_hinge', 'penalty': 'elasticnet'}",,,,,,20,,,,,,20
23,54.154032389322914,16.556341609173913,1.6459782123565674,1.2862203935715286,0.01,squared_hinge,l2,"{'alpha': 0.01, 'loss': 'squared_hinge', 'penalty': 'l2'}",,,,,,19,,,,,,19
24,609.2070139249166,321.8526148767648,17.929736375808716,19.933602073509107,0.1,hinge,elasticnet,"{'alpha': 0.1, 'loss': 'hinge', 'penalty': 'elasticnet'}",,,,,,18,,,,,,18
25,391.20296597480774,293.20399417485163,22.493679602940876,13.260746959146148,0.1,hinge,l2,"{'alpha': 0.1, 'loss': 'hinge', 'penalty': 'l2'}",,,,,,17,,,,,,17
26,377.40447266896564,329.0264428857216,29.234116156895954,25.277075066098615,0.1,log,elasticnet,"{'alpha': 0.1, 'loss': 'log', 'penalty': 'elasticnet'}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,16,-1.0967385785599704,-1.09690715785574,-1.096971864066885,-1.0968725334941984,9.833502849350362e-05,11
27,129.23607548077902,21.172719387375928,28.34033513069153,21.857503941140433,0.1,log,l2,"{'alpha': 0.1, 'loss': 'log', 'penalty': 'l2'}",0.5617775291578556,0.5652150574575486,0.5723348937186619,0.5664424934446887,0.004396546822551901,14,-0.9530202958389196,-0.9510505635325082,-0.9492026261309683,-0.9510911618341321,0.0015588214920944287,8
28,197.03601320584616,81.98922944270679,37.39280398686727,40.51809045892151,0.1,modified_huber,elasticnet,"{'alpha': 0.1, 'loss': 'modified_huber', 'penalty': 'elasticnet'}",0.5236838659398112,0.5265560432135818,0.5285085178515648,0.5262494756683193,0.00198154893324275,15,-0.9904152069285848,-0.9907988809381223,-0.989561142047057,-0.9902584099712547,0.0005173254004878312,10
29,141.15251700083414,51.67125759789143,10.667988618214926,4.1561898706144484,0.1,modified_huber,l2,"{'alpha': 0.1, 'loss': 'modified_huber', 'penalty': 'l2'}",0.6163990910614497,0.6207124792324064,0.6235071320760386,0.6202062341232982,0.002923841633780372,9,-0.940436416071215,-0.9073380859334372,-0.9172240641492908,-0.921666188717981,0.013872616131313095,7
30,110.54128217697144,32.0742473055058,5.516021966934204,0.6573472907082251,0.1,squared_hinge,elasticnet,"{'alpha': 0.1, 'loss': 'squared_hinge', 'penalty': 'elasticnet'}",,,,,,24,,,,,,24
31,106.04239654541016,33.41741225823172,3.338701327641805,0.4341590975325661,0.1,squared_hinge,l2,"{'alpha': 0.1, 'loss': 'squared_hinge', 'penalty': 'l2'}",,,,,,32,,,,,,32
