,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_fit_intercept,param_penalty,param_solver,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_neg_log_loss,split1_test_neg_log_loss,split2_test_neg_log_loss,mean_test_neg_log_loss,std_test_neg_log_loss,rank_test_neg_log_loss
33,75.81944123903911,8.713577834129591,3.967995802561442,2.8287308049246835,,True,none,lbfgs,"{'fit_intercept': True, 'penalty': 'none', 'solver': 'lbfgs'}",0.6793125294286398,0.681834082841419,0.6825264055918886,0.6812243392873158,0.0013810842116497744,19,-0.7386315288709789,-0.7414349270639504,-0.7408144544067117,-0.7402936367805469,0.0012022752338467241,21
34,611.9908521970113,8.150975178673761,3.8176821867624917,0.048579697581587825,,True,none,sag,"{'fit_intercept': True, 'penalty': 'none', 'solver': 'sag'}",0.6885018753262763,0.6901191536817999,0.6913702624161969,0.6899970971414243,0.0011741903518857014,3,-0.7253369929360066,-0.7291715080847512,-0.7242895137667816,-0.7262660049291799,0.002098533550326106,4
35,649.7792796293894,37.4957096539545,1.7886083920796711,0.2480045037260377,,True,none,saga,"{'fit_intercept': True, 'penalty': 'none', 'solver': 'saga'}",0.6879389792452839,0.6887913377167839,0.690596404775747,0.6891089072459383,0.001107885498558637,11,-0.7260513086441595,-0.7296879013798293,-0.7253105098956317,-0.7270165733065402,0.0019129716765305367,9
36,2.9531816641489663,0.2956670604525623,0.0,0.0,0.01,False,elasticnet,saga,"{'C': 0.01, 'fit_intercept': False, 'penalty': 'elasticnet', 'solver': 'saga'}",,,,,,37,,,,,,37
37,2.568211476008097,0.16701505307469783,0.0,0.0,0.01,True,elasticnet,saga,"{'C': 0.01, 'fit_intercept': True, 'penalty': 'elasticnet', 'solver': 'saga'}",,,,,,38,,,,,,38
38,2.556553761164347,0.022689970201203058,0.0,0.0,0.1,False,elasticnet,saga,"{'C': 0.1, 'fit_intercept': False, 'penalty': 'elasticnet', 'solver': 'saga'}",,,,,,39,,,,,,39
39,2.564940849939982,0.05729587702385276,0.0,0.0,0.1,True,elasticnet,saga,"{'C': 0.1, 'fit_intercept': True, 'penalty': 'elasticnet', 'solver': 'saga'}",,,,,,40,,,,,,40
40,2.5101799964904785,0.04167775686442229,0.0,0.0,1.0,False,elasticnet,saga,"{'C': 1.0, 'fit_intercept': False, 'penalty': 'elasticnet', 'solver': 'saga'}",,,,,,41,,,,,,41
41,2.4753762086232505,0.02171654871098669,0.0,0.0,1.0,True,elasticnet,saga,"{'C': 1.0, 'fit_intercept': True, 'penalty': 'elasticnet', 'solver': 'saga'}",,,,,,42,,,,,,42
42,2.580207904179891,0.016352983155034424,0.0,0.0,10.0,False,elasticnet,saga,"{'C': 10.0, 'fit_intercept': False, 'penalty': 'elasticnet', 'solver': 'saga'}",,,,,,43,,,,,,43
43,2.529513120651245,0.03784243776420978,0.0,0.0,10.0,True,elasticnet,saga,"{'C': 10.0, 'fit_intercept': True, 'penalty': 'elasticnet', 'solver': 'saga'}",,,,,,44,,,,,,44
44,2.6026013692220054,0.06773133696562608,0.0,0.0,100.0,False,elasticnet,saga,"{'C': 100.0, 'fit_intercept': False, 'penalty': 'elasticnet', 'solver': 'saga'}",,,,,,45,,,,,,45
45,2.5548221270243325,0.055453740184313614,0.0,0.0,100.0,True,elasticnet,saga,"{'C': 100.0, 'fit_intercept': True, 'penalty': 'elasticnet', 'solver': 'saga'}",,,,,,46,,,,,,46
