,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_fit_intercept,param_solver,param_positive,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
30,212.46636668841043,16.266240263970243,12.367209116617838,3.162478431999281,0.2,False,lbfgs,True,"{'alpha': 0.2, 'fit_intercept': False, 'positive': True, 'solver': 'lbfgs'}",0.6344546527433801,0.6371603223583002,0.6414978051986225,0.637704260100101,0.002900965394159147,36
31,142.88849210739136,27.883208427455077,31.43071985244751,32.34308072652718,0.2,True,lbfgs,True,"{'alpha': 0.2, 'fit_intercept': True, 'positive': True, 'solver': 'lbfgs'}",0.6406475088885951,0.6413592043482989,0.6465949901798214,0.6428672344722385,0.002651886066984966,31
32,139.64396135012308,22.95029618050241,11.496923287709555,1.5307449202493886,0.4,False,lbfgs,True,"{'alpha': 0.4, 'fit_intercept': False, 'positive': True, 'solver': 'lbfgs'}",0.6346503294785717,0.6365522061879737,0.64056069498815,0.6372544102182318,0.002463455972042312,39
33,136.33119010925293,15.083724567247412,52.35998948415121,34.48388279066784,0.4,True,lbfgs,True,"{'alpha': 0.4, 'fit_intercept': True, 'positive': True, 'solver': 'lbfgs'}",0.6401953579906546,0.6418549190193409,0.6464311331405481,0.6428271367168479,0.002636933619252563,32
34,128.7963088353475,58.28839152431667,30.97452958424886,27.812127901185622,0.6,False,lbfgs,True,"{'alpha': 0.6, 'fit_intercept': False, 'positive': True, 'solver': 'lbfgs'}",0.6347008867373107,0.6372801380902672,0.6398240139117369,0.6372683462464384,0.002091524531216677,38
35,144.20544854799905,44.545694786291804,16.876495599746704,0.9027538316275894,0.6,True,lbfgs,True,"{'alpha': 0.6, 'fit_intercept': True, 'positive': True, 'solver': 'lbfgs'}",0.6398611173794291,0.641841419427139,0.6426643869177658,0.6414556412414446,0.0011764915731558045,35
36,136.15475209554037,22.364484748561534,17.73334876696269,5.478029611415048,0.8,False,lbfgs,True,"{'alpha': 0.8, 'fit_intercept': False, 'positive': True, 'solver': 'lbfgs'}",0.6347644546827893,0.6368629067066839,0.6398706176633389,0.637165993017604,0.002095570102205135,40
37,128.65508683522543,17.32577412966002,18.186248858769734,8.142520682720287,0.8,True,lbfgs,True,"{'alpha': 0.8, 'fit_intercept': True, 'positive': True, 'solver': 'lbfgs'}",0.6393691376142865,0.6392237062529157,0.6458551073622311,0.6414826504098111,0.003092363973919405,33
38,91.05898594856262,17.621824955171647,7.096060752868652,5.369529597639033,1.0,False,lbfgs,True,"{'alpha': 1.0, 'fit_intercept': False, 'positive': True, 'solver': 'lbfgs'}",0.6346905955482492,0.6365758284909635,0.6410904931950105,0.6374523057447411,0.0026852475682945065,37
39,90.85814619064331,25.95109756995712,2.179036776224772,1.8384946872522687,1.0,True,lbfgs,True,"{'alpha': 1.0, 'fit_intercept': True, 'positive': True, 'solver': 'lbfgs'}",0.6391525941446906,0.6391750442635015,0.6460507386821862,0.6414594590301261,0.003246537913380404,34
